Index,Time,voltage,velocity
50537,101.075268,-17268,-0.0998604
50538,101.077270,14586,-0.233022511
50539,101.079292,5938,-0.325703353
50540,101.081294,15244,-0.30333212
50541,101.083276,17471,-0.264981419
50542,101.085278,11974,-0.217043072
50543,101.087268,4444,-0.148864061
50544,101.089270,9625,-0.0753585771
50545,101.091289,5725,-0.0125060538
50546,101.093271,-11570,0.052477058
50547,101.095274,1066,0.176051512
50548,101.097275,-11162,0.418939203
50549,101.099277,1006,0.628802717
50550,101.101268,16382,0.836535573
50551,101.103291,-17077,0.981415987
50552,101.105270,11671,1.07196617
50553,101.107272,12154,1.049595
50554,101.109274,12113,0.939869404
50555,101.111276,-12458,0.836535573
50556,101.113268,-3271,0.774748385
50557,101.115294,2712,0.761964798
50558,101.117273,-14063,0.756638348
50559,101.119275,-14836,0.832274377
50560,101.121277,82,0.952652991
50561,101.123269,-14294,1.07196617
50562,101.125294,12722,1.14440644
50563,101.127273,6416,1.20725894
50564,101.129275,-3203,1.31485391
50565,101.131278,838,1.32231104
50566,101.133270,-15821,1.30633152
50567,101.135296,-14460,1.2136507
50568,101.137293,-8488,1.10072923
50569,101.139272,-3287,0.922824681
50570,101.141273,12374,0.641586244
50571,101.143278,2062,0.373131424
50572,101.145269,-8497,0.165398538
50573,101.147351,11721,-0.039138481
50574,101.149273,17072,-0.293744445
50575,101.151275,6464,-0.516391516
50576,101.153279,-11625,-0.652749479
50577,101.155269,13797,-0.742234468
50578,101.157271,-9629,-0.806152284
50579,101.159296,10847,-0.77525866
50580,101.161275,-12037,-0.599484682
50581,101.163278,-10832,-0.440755427
50582,101.165270,11140,-0.342748106
50583,101.167271,3129,-0.318246275
50584,101.169273,17089,-0.367249936
50585,101.171289,10613,-0.470583737
50586,101.173271,-14283,-0.617594719
50587,101.175273,13697,-0.71560204
50588,101.177274,-9116,-0.739038587
50589,101.179276,-11407,-0.752887428
50590,101.181279,1530,-0.778454542
50591,101.183299,12215,-0.744365036
50592,101.185278,4325,-0.643161833
50593,101.187269,-6314,-0.491889685
50594,101.189271,-7435,-0.33316043
50595,101.191273,1216,-0.148864061
50596,101.193296,-5853,0.0418240875
50597,101.195292,16944,0.134504929
50598,101.197271,17128,0.169659719
50599,101.199273,2775,0.173920915
50600,101.201275,-17083,0.152614981
50601,101.203268,-8031,0.0780441836
50602,101.205270,4655,-0.0380731821
50603,101.207298,-15644,-0.0828156546
50604,101.209279,-995,-0.0199631322
50605,101.211269,11211,0.0418240875
50606,101.213273,7078,0.0876318589
50607,101.215275,2156,0.135570213
50608,101.217277,-859,0.161137342
50609,101.219293,-13125,0.167529121
50610,101.221271,17175,0.157941446
50611,101.223275,-5668,0.192030951
50612,101.225278,-13297,0.24316521
50613,101.227269,487,0.268732339
50614,101.229270,-7392,0.265536457
50615,101.231299,-1397,0.227185756
50616,101.233268,12446,0.206945106
50617,101.235270,13600,0.123851955
50618,101.237272,5824,0.0535423532
50619,101.239274,-457,0.06419532
50620,101.241275,-8167,0.0769788846
50621,101.243293,15369,0.0982848257
50622,101.245272,5157,0.0748482943
50623,101.247274,10428,0.0769788846
50624,101.249276,-6556,0.0791094825
50625,101.251278,8079,0.0737829953
50626,101.253271,12190,0.0769788846
50627,101.255298,8986,0.141961992
50628,101.257277,-17065,0.180312678
50629,101.259268,-14990,0.202683911
50630,101.261270,-2216,0.210141003
50631,101.263274,-5194,0.234642833
50632,101.265276,-3311,0.285777092
50633,101.267292,10633,0.33691135
50634,101.269271,1722,0.443441033
50635,101.271273,-9252,0.603235543
50636,101.273277,15919,0.678871632
50637,101.275278,-12999,0.668218672
50638,101.277322,-1459,0.604300857
50639,101.279268,3229,0.592582643
50640,101.281270,15615,0.564884901
50641,101.283275,-10467,0.513750613
50642,101.285277,-9964,0.504162967
50643,101.287278,4441,0.567015469
50644,101.289297,-5695,0.617084444
50645,101.291276,11126,0.662892222
50646,101.293269,-17909,0.717222393
50647,101.295271,-4928,0.765160739
50648,101.297273,-3012,0.763030112
50649,101.299274,9440,0.719352961
50650,101.301298,-514,0.698046982
50651,101.303269,14434,0.717222393
50652,101.305271,-13807,0.699112296
50653,101.307273,6032,0.662892222
50654,101.309275,-4482,0.61069268
50655,101.311299,11528,0.571276665
50656,101.313299,372,0.516946554
50657,101.315268,9293,0.456224591
50658,101.317270,-9352,0.434918672
50659,101.319272,10780,0.487118185
50660,101.321274,-17153,0.52120769
50661,101.323278,13294,0.554231942
50662,101.325289,-8576,0.58086431
50663,101.327268,-8200,0.61069268
50664,101.329270,9609,0.609627306
50665,101.331272,-6225,0.571276665
50666,101.333276,14758,0.538252473
50667,101.335278,14544,0.560623705
50668,101.337298,-17832,0.56168896
50669,101.339277,-17453,0.541448355
50670,101.341278,-5943,0.519077122
50671,101.343271,17295,0.503097653
50672,101.345273,202,0.477530539
50673,101.347328,17030,0.433853358
50674,101.349274,-2934,0.410416812
50675,101.351276,16769,0.470073462
50676,101.353269,-9096,0.499901772
50677,101.355270,-7861,0.519077122
50678,101.357272,-7155,0.535056531
50679,101.359405,-13335,0.581929684
50680,101.361271,14087,0.605366111
50681,101.363276,633,0.598974407
50682,101.365278,-15188,0.633063853
50683,101.367297,17205,0.703373492
50684,101.369277,-12819,0.72467941
50685,101.371294,13009,0.703373492
50686,101.373275,6793,0.65117389
50687,101.375277,-6601,0.638390422
50688,101.377268,-4585,0.600039661
50689,101.379269,-8555,0.541448355
50690,101.381271,14849,0.533991277
50691,101.383294,-12555,0.609627306
50692,101.385275,-16206,0.628802717
50693,101.387277,-12893,0.644782186
50694,101.389278,16276,0.662892222
50695,101.391269,-2043,0.688459337
50696,101.393274,12026,0.685263455
50697,101.395289,-2540,0.614953876
50698,101.397268,5982,0.565950155
50699,101.399270,843,0.593647897
50700,101.401272,-6559,0.568080723
50701,101.403276,6070,0.537187159
50702,101.405278,-928,0.506293535
50703,101.407293,14084,0.513750613
50704,101.409272,9630,0.504162967
50705,101.411274,-14343,0.471138746
50706,101.413278,-9768,0.467942864
50707,101.415269,-8080,0.511620045
50708,101.417414,2064,0.539317727
50709,101.419276,-7754,0.567015469
50710,101.421278,17925,0.587256134
50711,101.423270,-9947,0.619215071
50712,101.425299,-1958,0.601104975
50713,101.427278,-17960,0.548905432
50714,101.429322,17115,0.523338318
50715,101.431274,-1361,0.553166628
50716,101.433278,4523,0.560623705
50717,101.435269,11858,0.574472547
50718,101.437271,-8727,0.544644237
50719,101.439273,-1159,0.542513669
50720,101.441353,-5568,0.51588124
50721,101.443275,5290,0.467942864
50722,101.445277,16717,0.469008178
50723,101.447268,-8725,0.519077122
50724,101.449270,-17798,0.536121845
50725,101.451271,-15259,0.558493078
50726,101.453294,-16861,0.552101314
50727,101.455273,-17140,0.568080723
50728,101.457276,-15596,0.552101314
50729,101.459278,16609,0.490314096
50730,101.461268,16003,0.472204059
50731,101.463274,-17247,0.50203234
50732,101.465390,-11955,0.439179868
50733,101.467274,-9208,0.275124103
50734,101.469275,-1981,0.0183875579
50735,101.471277,1214,-0.27883029
50736,101.473270,-911,-0.574982882
50737,101.475272,1352,-0.812544048
50738,101.477273,-17663,-0.991513908
50739,101.479299,13658,-1.05223584
50740,101.481279,16031,-1.06928062
50741,101.483304,-8519,-1.01495051
50742,101.485297,-16797,-0.981926262
50743,101.487276,5304,-0.919073701
50744,101.489292,-10084,-0.874331295
50745,101.491271,17694,-0.888180137
50746,101.493276,7979,-0.908420742
50747,101.495278,17297,-0.905224919
50748,101.497269,3730,-0.967012107
50749,101.499270,9506,-1.05436647
50750,101.501290,-14847,-1.11295784
50751,101.503272,-1363,-1.1193496
50752,101.505274,-7429,-1.15237379
50753,101.507275,-11944,-1.19072449
50754,101.509277,1904,-1.16941857
50755,101.511301,-13990,-1.01281989
50756,101.513299,-2275,-0.78058517
50757,101.515278,-11383,-0.471649021
50758,101.517269,9515,-0.223434851
50759,101.519271,12419,-0.116905153
50760,101.521273,1641,-0.157386437
50761,101.523277,9828,-0.311854511
50762,101.525299,-3024,-0.439690113
50763,101.527279,-15947,-0.460996091
50764,101.529269,-2473,-0.485497892
50765,101.531271,2678,-0.51745677
50766,101.533276,-8353,-0.555807531
50767,101.535313,379,-0.561133981
50768,101.537294,-8891,-0.576048136
50769,101.539273,14665,-0.608007073
50770,101.541275,16149,-0.643161833
50771,101.543279,5336,-0.635704756
50772,101.545269,13120,-0.723059058
50773,101.547297,12521,-0.831719398
50774,101.549276,-9227,-0.974469185
50775,101.551278,-12314,-1.07247651
50776,101.553271,498,-1.07141125
50777,101.555272,-360,-1.04797471
50778,101.557275,17211,-1.01921165
50779,101.559320,7599,-0.943575621
50780,101.561273,4290,-0.905224919
50781,101.563277,12270,-0.887114882
50782,101.565278,-1617,-0.898833096
50783,101.567269,7490,-0.823197007
50784,101.569271,-8504,-0.682577848
50785,101.571289,-6902,-0.474844903
50786,101.573270,4744,-0.157386437
50787,101.575272,-4791,0.190965652
50788,101.577274,8960,0.483922333
50789,101.579277,-15576,0.652239263
50790,101.581279,-12901,0.716157019
50791,101.583298,-12122,0.718287647
50792,101.585277,-14786,0.636259794
50793,101.587279,-5549,0.49137938
50794,101.589269,-1684,0.426396281
50795,101.591271,4293,0.487118185
50796,101.593276,-16072,0.551036
50797,101.595317,2805,0.577668488
50798,101.597273,15434,0.577668488
50799,101.599275,12449,0.548905432
50800,101.601277,-5836,0.422135085
50801,101.603269,-5836,0.115329579
50802,101.605271,-9883,-0.378968179
50803,101.607297,4351,-0.891376078
50804,101.609276,4351,-1.25144637
50805,101.611268,-4276,-1.39419627
50806,101.613271,444,-1.32388651
50807,101.615274,6704,-1.19498563
50808,101.617275,-14558,-1.06928062
50809,101.619292,10576,-0.989383399
50810,101.621272,-9272,-1.00110161
50811,101.623276,-14292,-0.993644476
50812,101.625279,9651,-1.01281989
50813,101.627269,-16362,-1.10443544
50814,101.629324,-839,-1.23333645
50815,101.631277,15450,-1.30045009
50816,101.633269,11620,-1.36223722
50817,101.635271,-10606,-1.4314816
50818,101.637273,-9709,-1.48155057
50819,101.639276,-5728,-1.43467748
50820,101.641294,-14656,-1.38780439
50821,101.643276,8954,-1.32175601
50822,101.645279,14860,-1.31216836
50823,101.647269,-16877,-1.34732318
50824,101.649271,-7426,-1.50072587
50825,101.651293,-16543,-1.92471409
50826,101.653300,-13173,-2.52873755
50827,101.655268,-11987,-2.9814887
50828,101.657269,-7849,-3.30214286
50829,101.659271,6165,-3.53970432
50830,101.661273,-2691,-3.6526258
50831,101.663310,-17431,-3.63345027
50832,101.665277,5851,-3.65369105
50833,101.667268,11797,-3.72293544
50834,101.669270,-7983,-3.77726555
50835,101.671272,17295,-3.78365731
50836,101.673276,17091,-3.8241384
50837,101.675277,16489,-3.8529017
50838,101.677291,-9597,-3.88699102
50839,101.679270,6922,-3.93066812
50840,101.681271,-9688,-3.97860646
50841,101.683275,13422,-4.04998159
50842,101.685278,10933,-4.0766139
50843,101.687334,-4931,-3.99458599
50844,101.689279,-1658,-3.84544444
50845,101.691269,-6852,-3.56846714
50846,101.693273,-15427,-3.18815613
50847,101.695275,5031,-2.7258172
50848,101.697277,-16288,-2.30289459
50849,101.699294,9516,-1.99395835
50850,101.701273,-12269,-1.78729081
50851,101.703277,-9400,-1.69354463
50852,101.705268,-14333,-1.77557254
50853,101.707270,12140,-1.93856287
50854,101.709271,10035,-2.08663917
50855,101.711295,6648,-2.16866708
50856,101.713276,5137,-2.24323773
50857,101.715278,9402,-2.31887388
50858,101.717268,14511,-2.29543734
50859,101.719270,11964,-2.2528255
50860,101.721299,-1002,-2.2773273
50861,101.723269,-5185,-2.31674314
50862,101.725271,9872,-2.35828996
50863,101.727273,7123,-2.41261983
50864,101.729275,17406,-2.41261983
50865,101.731294,-13792,-2.38811827
50866,101.733275,-1643,-2.32313514
50867,101.735278,-17698,-2.2837193
50868,101.737269,8151,-2.28265405
50869,101.739271,-4213,-2.34337592
50870,101.741296,-4415,-2.39024878
50871,101.743277,8296,-2.31461263
50872,101.745268,11587,-2.18145061
50873,101.747270,-731,-1.95880353
50874,101.749271,8684,-1.66797745
50875,101.751274,8014,-1.4314816
50876,101.753299,14721,-1.25357699
50877,101.755278,-6166,-1.14491665
50878,101.757268,5410,-1.06395411
50879,101.759270,-5175,-1.02879941
50880,101.761272,4679,-1.00855863
50881,101.763341,6826,-0.915877879
50882,101.765275,17739,-0.748626232
50883,101.767324,3531,-0.60694176
50884,101.769269,-6428,-0.529175043
50885,101.771270,15030,-0.508934438
50886,101.773275,-9164,-0.469518423
50887,101.775295,9942,-0.456734896
50888,101.777275,-14319,-0.483367294
50889,101.779277,1998,-0.472714305
50890,101.781268,-1060,-0.381098777
50891,101.783272,10969,-0.310789198
50892,101.785299,9223,-0.26817733
50893,101.787279,5514,-0.242610201
50894,101.789269,9864,-0.202128917
50895,101.791271,-7674,-0.210651278
50896,101.793275,-10187,-0.26817733
50897,101.795297,10147,-0.24900198
50898,101.797276,17812,-0.107317485
50899,101.799278,-17517,0.0514117628
50900,101.801268,7102,0.201618642
50901,101.803272,17422,0.298560649
50902,101.805274,7045,0.37739262
50903,101.807297,6069,0.394437402
50904,101.809276,7951,0.349694908
50905,101.811278,15425,0.346499026
50906,101.813270,10248,0.409351528
50907,101.815272,6150,0.479661137
50908,101.817307,16487,0.573407292
50909,101.819289,-7444,0.706569374
50910,101.821268,-6205,0.886604548
50911,101.823273,-2774,1.05598676
50912,101.825274,9747,1.2029978
50913,101.827319,2437,1.41818774
50914,101.829291,7528,1.66533661
50915,101.831270,10018,1.82086992
50916,101.833274,-1484,1.85709012
50917,101.835275,-3366,1.81660879
50918,101.837277,-7491,1.76121342
50919,101.839290,2478,1.67172837
50920,101.841269,7748,1.55987215
50921,101.843274,10240,1.55987215
50922,101.845276,4009,1.6387043
50923,101.847278,-3599,1.70368731
50924,101.849268,189,1.74629915
50925,101.851290,8574,1.77293158
50926,101.853271,-7455,1.83791471
50927,101.855273,-12837,1.85602474
50928,101.857275,-14783,1.8134129
50929,101.859278,-14983,1.81980467
50930,101.861290,120,1.85069823
50931,101.863272,-9197,1.84430659
50932,101.865273,13788,1.77612746
50933,101.867274,16099,1.68664265
50934,101.869277,-4466,1.62805116
50935,101.871268,-2351,1.5502845
50936,101.873296,-8889,1.46079969
50937,101.875275,10524,1.46399546
50938,101.877277,-2678,1.46932197
50939,101.879279,-13073,1.47784436
50940,101.881269,12992,1.47677898
50941,101.883339,10160,1.4991504
50942,101.885268,13438,1.52258682
50943,101.887295,16838,1.52365208
50944,101.889275,-13222,1.52578282
50945,101.891277,-15285,1.61952889
50946,101.893270,4745,1.73458099
50947,101.895292,4546,1.94444442
50948,101.897271,-12106,2.19691968
50949,101.899273,4772,2.49733353
50950,101.901276,-8694,2.73809075
50951,101.903268,-6005,2.86166501
50952,101.905270,-1860,2.90321183
50953,101.907290,14521,2.86486101
50954,101.909269,-5615,2.76046181
50955,101.911271,-12774,2.65712786
50956,101.913275,-5400,2.59853673
50957,101.915276,-3864,2.56444716
50958,101.917278,16601,2.54633737
50959,101.919299,624,2.56018591
50960,101.921278,-9072,2.60918975
50961,101.923270,-2100,2.65819359
50962,101.925272,17151,2.53888011
50963,101.927274,15947,2.32049417
50964,101.929277,-14125,2.0104928
50965,101.931299,-9754,1.71434033
50966,101.933269,15254,1.48317087
50967,101.935271,4219,1.30420101
50968,101.937306,2949,1.23815262
50969,101.939295,-10941,1.29780912
50970,101.941390,15818,1.34574747
50971,101.943270,-1438,1.40114295
50972,101.945272,-12614,1.42244887
50973,101.947274,-13067,1.41818774
50974,101.949276,5320,1.40114295
50975,101.951278,-4223,1.32763743
50976,101.953294,4252,1.31485391
50977,101.955273,2704,1.38409817
50978,101.957275,-10160,1.45866895
50979,101.959278,571,1.53217447
50980,101.961268,12056,1.6110065
50981,101.963273,16954,1.71220958
50982,101.965297,-4345,1.7505604
50983,101.967277,-5041,1.71540558
50984,101.969279,-11142,1.7260586
50985,101.971269,-7447,1.79317224
50986,101.973273,-11760,1.81660879
50987,101.975275,2393,1.8240658
50988,101.977295,-7685,1.87520015
50989,101.979275,-10487,1.90928972
50990,101.981278,13354,1.91035497
50991,101.983270,9933,1.85602474
50992,101.985272,9039,1.83471882
50993,101.987274,6048,1.86667776
50994,101.989297,-17299,1.8464371
50995,101.991307,-11118,1.76653981
50996,101.993289,-14606,1.62379003
50997,101.995269,11134,1.48636675
50998,101.997270,-6360,1.34255171
50999,101.999274,-138,1.17423475
51000,102.001275,-13821,1.06131327
51001,102.003291,-1200,1.01657081
51002,102.005270,-17574,0.922824681
51003,102.007272,5656,0.809903145
51004,102.009274,-5759,0.711895823
51005,102.011277,10938,0.656500459
51006,102.013270,7618,0.597909093
51007,102.015298,-6423,0.450898111
51008,102.017277,-10073,0.319866598
51009,102.019268,12189,0.24849169
51010,102.021270,-14682,0.182443276
51011,102.023274,-1853,0.155810863
51012,102.025276,-15897,0.13343963
51013,102.027291,12914,0.136635512
51014,102.029270,283,0.131309032
51015,102.031272,14317,0.0886971503
51016,102.033277,-10654,0.0748482943
51017,102.035279,-2329,0.0716523975
51018,102.037269,-14749,0.0460852757
51019,102.039290,-3728,0.0226487443
51020,102.041269,254,0.0151916677
51021,102.043274,14702,0.0226487443
51022,102.045275,-7125,-0.0114407567
51023,102.047277,-1532,-0.0561832301
51024,102.049321,-2576,-0.0263549145
51025,102.051290,-11189,-0.00931016263
51026,102.053271,1594,-0.00931016263
51027,102.055273,16733,-0.0668362007
51028,102.057275,55,-0.121166348
51029,102.059276,-4337,-0.17443119
51030,102.061309,-17041,-0.246871382
51031,102.063278,-10792,-0.307593316
51032,102.065268,-16151,-0.290548533
51033,102.067270,-1366,-0.282026201
51034,102.069273,-1627,-0.2436755
51035,102.071275,16207,-0.215977773
51036,102.073269,-707,-0.2436755
51037,102.075296,-1294,-0.318246275
51038,102.077277,7781,-0.475910217
51039,102.079279,16319,-0.639965951
51040,102.081269,-466,-0.713471413
51041,102.083274,-4705,-0.783780992
51042,102.085310,-6816,-0.794434011
51043,102.087297,-13845,-0.763540387
51044,102.089277,17584,-0.703883767
51045,102.091279,-6966,-0.65594542
51046,102.093271,-8265,-0.630378306
51047,102.095273,14283,-0.614398837
51048,102.097295,-7981,-0.544089258
51049,102.099274,-5890,-0.509999752
51050,102.101276,14676,-0.468453139
51051,102.103269,-4644,-0.499346763
51052,102.105272,12091,-0.504673243
51053,102.107274,-16703,-0.536632121
51054,102.109295,9453,-0.599484682
51055,102.111299,-1648,-0.600549936
51056,102.113268,15468,-0.525979161
51057,102.115270,-8271,-0.393882364
51058,102.117272,-2334,-0.193606541
51059,102.119275,-484,0.102546014
51060,102.121289,9603,0.488183498
51061,102.123270,17124,0.816294968
51062,102.125272,-6525,1.06450915
51063,102.127274,-5989,1.25306666
51064,102.129275,5605,1.35000873
51065,102.131277,-5889,1.33402932
51066,102.133289,11543,1.24347901
51067,102.135268,-13997,1.18169188
51068,102.137270,5109,1.1646471
51069,102.139272,-7475,1.12736166
51070,102.141275,4615,1.05492139
51071,102.143268,-17821,1.12416577
51072,102.145295,-16330,1.26691556
51073,102.147274,-17497,1.40540421
51074,102.149276,15908,1.54176211
51075,102.151278,-17804,1.61633289
51076,102.153270,-15530,1.64509594
51077,102.155272,6468,1.55134988
51078,102.157296,595,1.28715622
51079,102.159276,-1400,0.955848873
51080,102.161278,16684,0.549970746
51081,102.163291,188,0.0918930471
51082,102.165271,17529,-0.370445848
51083,102.167329,-12943,-0.670859575
51084,102.169269,-3185,-0.790172815
51085,102.171271,13726,-0.776323974
51086,102.173275,12568,-0.659141302
51087,102.175277,14372,-0.425841242
51088,102.177268,14952,-0.247936681
51089,102.179269,15871,-0.115839861
51090,102.181297,1061,-0.0593791194
51091,102.183279,-6209,-0.0593791194
51092,102.185269,2623,-0.0487261526
51093,102.187271,-5754,0.0247793384
51094,102.189273,14045,0.308148295
51095,102.191276,11116,0.731071174
51096,102.193299,6364,1.11990464
51097,102.195277,-16807,1.44268966
51098,102.197279,3116,1.673859
51099,102.199270,9399,1.80062938
51100,102.201271,-14878,1.79636824
51101,102.203322,6573,1.72818911
51102,102.205271,8130,1.71966672
51103,102.207273,-107,1.76760507
51104,102.209274,4740,1.76867044
51105,102.211276,-14870,1.77186632
51106,102.213269,1840,1.85069823
51107,102.215299,6387,2.00623178
51108,102.217278,5114,2.14578557
51109,102.219269,2067,2.17454863
51110,102.221270,-11720,2.13832855
51111,102.223299,-2157,2.07760644
51112,102.225278,-4480,1.89331019
51113,102.227298,-2148,1.63976955
51114,102.229277,-17454,1.35640049
51115,102.231268,1286,1.11138225
51116,102.233272,-12736,0.900453448
51117,102.235274,-2628,0.659696281
51118,102.237309,-7081,0.459420472
51119,102.239294,10099,0.386980295
51120,102.241273,-8061,0.307083011
51121,102.243277,-9221,0.195226848
51122,102.245279,-4064,0.113198988
51123,102.247269,5104,0.0578035414
51124,102.249304,12572,0.00240810355
51125,102.251291,4757,-0.0892074332
51126,102.253273,12452,-0.142472282
51127,102.255275,1876,-0.132884607
51128,102.257277,9164,-0.146733463
51129,102.259279,-4929,-0.147798762
51130,102.261297,-17381,-0.159517035
51131,102.263278,32,-0.175496489
51132,102.265269,-11055,-0.195737123
51133,102.267271,8469,-0.27350381
51134,102.269273,-1492,-0.294809729
51135,102.271308,-11256,-0.242610201
51136,102.273288,17720,-0.226630747
51137,102.275279,12954,-0.238349006
51138,102.277269,2060,-0.208520681
51139,102.279272,-13038,-0.140341684
51140,102.281274,4970,-0.0870768428
51141,102.283289,10929,-0.0604444183
51142,102.285294,-5388,0.0333017148
51143,102.287274,-9508,0.201618642
51144,102.289275,15037,0.301756561
51145,102.291277,-17130,0.357151985
51146,102.293269,11828,0.399763852
51147,102.295297,6746,0.433853358
51148,102.297276,10806,0.414678007
51149,102.299278,-477,0.345433742
51150,102.301269,-2813,0.345433742
51151,102.303273,13266,0.323062479
51152,102.305275,-1279,0.356086671
51153,102.307297,6731,0.426396281
51154,102.309276,6731,0.426396281
51155,102.311278,-57,0.50203234
51156,102.313271,9955,0.591517329
51157,102.315272,-6794,0.656500459
51158,102.317293,-15008,0.690589964
51159,102.319272,-7125,0.767291307
51160,102.321274,-10476,0.882343352
51161,102.323277,-9625,0.953718245
51162,102.325268,-12043,0.981415987
51163,102.327270,-3058,0.962240636
51164,102.329290,3934,0.930281699
51165,102.331269,-8772,0.847188532
51166,102.333273,-14866,0.737462997
51167,102.335294,16957,0.710830569
51168,102.337274,13652,0.75983423
51169,102.339275,-11020,0.752377152
51170,102.341297,-2462,0.631998599
51171,102.343278,14859,0.404025048
51172,102.345268,-4606,0.128113151
51173,102.347270,-1948,-0.164843515
51174,102.349271,7268,-0.42797184
51175,102.351292,11718,-0.530240357
51176,102.353273,-14121,-0.484432608
51177,102.355276,15877,-0.377902895
51178,102.357278,-14707,-0.258589655
51179,102.359268,-1855,-0.203194216
51180,102.361270,13121,-0.179757684
51181,102.363298,4854,-0.217043072
51182,102.365277,10863,-0.287352651
51183,102.367268,9774,-0.299070925
51184,102.369270,532,-0.316115677
51185,102.371271,16719,-0.366184652
51186,102.373275,17245,-0.42797184
51187,102.375294,12500,-0.356596977
51188,102.377273,-7955,-0.223434851
51189,102.379275,-7098,-0.014636647
51190,102.381277,-3154,0.367804945
51191,102.383269,8114,0.900453448
51192,102.385271,-9825,1.38196766
51193,102.387297,6386,1.73564625
51194,102.389276,-11269,1.91781211
51195,102.391279,2603,1.94444442
51196,102.393272,1388,1.80169463
51197,102.395274,14294,1.58437407
51198,102.397276,12699,1.43203652
51199,102.399297,-12451,1.38622892
51200,102.401276,3111,1.40327358
51201,102.403269,284,1.44375491
51202,102.405271,12101,1.48636675
51203,102.407274,7882,1.59609234
51204,102.409276,7414,1.73031974
51205,102.411292,-1420,1.79423749
51206,102.413273,-8890,1.81873941
51207,102.415276,10287,1.85389423
51208,102.417277,-6908,1.78251922
51209,102.419268,8137,1.66853249
51210,102.421270,10249,1.54921925
51211,102.423291,6621,1.47038734
51212,102.425270,-4605,1.40327358
51213,102.427272,1245,1.29035211
51214,102.429274,-15313,1.22643423
51215,102.431276,10564,1.24028313
51216,102.433303,-9536,1.24667501
51217,102.435294,14802,1.25839317
51218,102.437273,-10659,1.26798093
51219,102.439275,17048,1.31378865
51220,102.441296,9191,1.37238002
51221,102.443277,-7048,1.41286123
51222,102.445297,4733,1.51726043
51223,102.447277,-7028,1.67492437
51224,102.449278,8892,1.78784585
51225,102.451269,-10166,1.88798368
51226,102.453273,-3557,1.98812163
51227,102.455274,6907,2.08293295
51228,102.457294,-12575,2.1095655
51229,102.459275,-7566,2.07014942
51230,102.461276,-6660,2.04032111
51231,102.463269,-3853,2.06482291
51232,102.465270,893,2.05097413
51233,102.467307,12212,1.985991
51234,102.469297,-6085,1.97640336
51235,102.471276,-13340,2.00623178
51236,102.473270,-11752,1.99983978
51237,102.475272,-13075,1.95509744
51238,102.477273,-14629,1.95935857
51239,102.479309,16980,2.00090528
51240,102.481291,-12391,1.90715897
51241,102.483272,4101,1.69623029
51242,102.485273,16559,1.38196766
51243,102.487276,-8811,0.98780781
51244,102.489277,-2744,0.567015469
51245,102.491290,-8462,0.2133369
51246,102.493272,-2121,-0.014636647
51247,102.495274,788,-0.0615097173
51248,102.497276,5005,-0.0125060538
51249,102.499293,8196,0.102546014
51250,102.501272,-14853,0.231446937
51251,102.503329,9416,0.34223783
51252,102.505274,-14786,0.363543749
51253,102.507276,-13558,0.294299483
51254,102.509278,16846,0.251687586
51255,102.511268,-7142,0.234642833
51256,102.513272,-15021,0.160072044
51257,102.515295,4771,0.0631300285
51258,102.517274,956,0.00453869766
51259,102.519276,4727,-0.00185308408
51260,102.521278,13150,-0.039138481
51261,102.523271,-11352,-0.103056297
51262,102.525273,-4189,-0.111578666
51263,102.527297,4952,-0.0284855086
51264,102.529276,6933,0.0290405266
51265,102.531278,15848,0.092958346
51266,102.533271,17312,0.135570213
51267,102.535273,-14003,0.155810863
51268,102.537275,10084,0.136635512
51269,102.539298,14401,0.0716523975
51270,102.541277,2992,0.0439546816
51271,102.543270,17627,0.0673912168
51272,102.545271,15550,0.0759135857
51273,102.547274,8813,0.0631300285
51274,102.549352,-6435,0.0354323052
51275,102.551271,5332,0.0386281982
51276,102.553291,-11790,0.0652606189
51277,102.555270,6658,0.197357446
51278,102.557273,-2838,0.552101314
51279,102.559275,14830,1.02722383
51280,102.561277,17491,1.45334256
51281,102.563292,11181,1.78358459
51282,102.565272,11347,1.95829332
51283,102.567274,-13806,2.00942755
51284,102.569276,-10007,1.92953026
51285,102.571277,16084,1.81980467
51286,102.573305,4851,1.80275989
51287,102.575292,5472,1.86561251
51288,102.577271,13764,2.02221107
51289,102.579273,-5458,2.12128377
51290,102.581275,10239,2.14898133
51291,102.583270,6006,2.16815686
51292,102.585294,1754,2.2352705
51293,102.587274,6634,2.34286547
51294,102.589276,-14802,2.46111345
51295,102.591278,13120,2.53461885
51296,102.593270,-16790,2.60705924
51297,102.595272,-5252,2.64327931
51298,102.597293,7708,2.66138935
51299,102.599272,12478,2.66778111
51300,102.601275,-3372,2.62836504
51301,102.603268,-3642,2.61451626
51302,102.605270,17207,2.64114881
51303,102.607273,-13171,2.65286684
51304,102.609341,-10395,2.65499735
51305,102.611275,-14926,2.66138935
51306,102.613279,-12803,2.72104597
51307,102.615270,-8172,2.76685357
51308,102.617271,12878,2.7583313
51309,102.619273,13441,2.77004933
51310,102.621290,13555,2.85420799
51311,102.623271,-5365,2.88616705
51312,102.625274,-16977,2.8851018
51313,102.627276,-10303,2.88297081
51314,102.629277,14172,2.87551379
51315,102.631268,-8765,2.80733514
51316,102.633299,1239,2.65180159
51317,102.635279,-8896,2.50266004
51318,102.637269,7465,2.38654256
51319,102.639271,7616,2.15750384
